index,x,y
8437,677466.766366,-601818.512706
8438,677480.164226,-601797.537582
8439,677493.506387,-601776.523726
8440,677506.789635,-601755.468473
8441,677520.010399,-601734.369758
8442,677533.164905,-601713.225773
8443,677546.249343,-601692.034747
8444,677559.259896,-601670.79492
8445,677572.192733,-601649.504553
8446,677585.044011,-601628.161924
8447,677597.809877,-601606.765333
8448,677610.48647,-601585.313107
8449,677623.07032,-601563.803826
8450,677635.557875,-601542.23605
8451,677647.945364,-601520.608242
8452,677660.228999,-601498.918886
8453,677672.404979,-601477.166498
8454,677684.469485,-601455.349616
8455,677696.418679,-601433.466811
8456,677708.248706,-601411.516682
8457,677719.955693,-601389.497861
8458,677731.535743,-601367.409011
8459,677742.984939,-601345.248828
8460,677754.376434,-601323.054757
8461,677765.65572,-601300.798903
8462,677776.79227,-601278.466537
8463,677787.781873,-601256.056387
8464,677798.620295,-601233.567229
8465,677809.303279,-601210.997893
8466,677819.826545,-601188.34726
8467,677830.580745,-601165.792264
8468,677840.703422,-601142.942658
8469,677850.648403,-601120.007591
8470,677860.411841,-601096.986532
8471,677869.99026,-601073.879169
8472,677879.380174,-601050.685226
8473,677888.578074,-601027.40447
8474,677897.580437,-601004.036707
8475,677906.383708,-600980.581855
8476,677914.983748,-600957.041759
8477,677923.375651,-600933.420755
8478,677931.554521,-600909.723272
8479,677939.515531,-600885.953638
8480,677947.253923,-600862.116057
8481,677954.765003,-600838.21459
8482,677962.131738,-600814.28124
8483,677969.273296,-600790.293216
8484,677976.174202,-600766.250267
8485,677982.830186,-600742.155597
8486,677989.237034,-600718.012149
8487,677995.379518,-600693.819664
8488,678001.123057,-600669.548212
8489,678006.607543,-600645.239509
8490,678011.830447,-600620.895604
8491,678016.788461,-600596.51791
8492,678021.475648,-600572.106866
8493,678025.885562,-600547.662491
8494,678030.011773,-600523.184497
8495,678033.84786,-600498.672273
8496,678037.387414,-600474.124876
8497,678040.624032,-600449.541012
8498,678043.551318,-600424.91903
8499,678046.12893,-600400.253781
8500,678048.382486,-600375.545934
8501,678050.308063,-600350.793826
8502,678051.898927,-600325.999268
8503,678053.147781,-600301.165797
8504,678054.047185,-600276.297696
8505,678054.591295,-600251.399937
8506,678054.777846,-600226.477991
8507,678054.604989,-600201.537654
8508,678054.070834,-600176.585032
8509,678053.173462,-600151.626528
8510,678051.612649,-600126.693506
8511,678049.807474,-600101.765275
8512,678047.714842,-600076.848174
8513,678045.363176,-600051.9422
8514,678042.648411,-600027.064735
8515,678039.569125,-600002.223373
8516,678036.123943,-599977.425946
8517,678032.311538,-599952.680519
8518,678028.132041,-599927.995101
8519,678023.589101,-599903.377091
8520,678018.686893,-599878.833713
8521,678013.42957,-599854.372111
8522,678007.602121,-599830.056766
8523,678001.518983,-599805.818772
8524,677995.27059,-599781.633212
8525,677988.722106,-599757.5357
8526,677981.84276,-599733.536454
8527,677974.635242,-599709.636656
8528,677967.102319,-599685.837705
8529,677959.24684,-599662.141197
8530,677951.071747,-599638.54891
8531,677942.58007,-599615.062786
8532,677933.774934,-599591.684919
8533,677924.659553,-599568.417534
8534,677915.237227,-599545.26298
8535,677905.584247,-599522.191293
8536,677895.637922,-599499.232503
8537,677885.393345,-599476.393
8538,677874.853542,-599453.67587
8539,677864.021609,-599431.084279
8540,677852.900701,-599408.621459
8541,677841.495642,-599386.289861
8542,677829.817679,-599364.088536
8543,677817.87955,-599342.015435
8544,677805.693893,-599320.06821
8545,677793.273241,-599298.244235
8546,677780.630029,-599276.540618
8547,677767.7766,-599254.954218
8548,677754.725206,-599233.481657
8549,677741.488013,-599212.119339
8550,677728.077103,-599190.863462
8551,677714.504481,-599169.710035
8552,677700.782071,-599148.65489
8553,677686.921726,-599127.693705
8554,677672.830564,-599106.889108
8555,677658.650814,-599086.154203
8556,677644.370689,-599065.498992
8557,677630.001811,-599044.918518
8558,677615.555744,-599024.407743
8559,677601.043992,-599003.961566
8560,677586.477084,-598983.57547
8561,677571.859806,-598963.248812
8562,677557.194724,-598942.982008
8563,677542.486222,-598922.771262
8564,677527.741642,-598902.609643
8565,677512.968449,-598882.490092
8566,677498.174065,-598862.405515
8567,677483.365884,-598842.348781
8568,677468.551269,-598822.312736
8569,677453.73757,-598802.290204
8570,677438.932122,-598782.274
8571,677424.142259,-598762.256931
8572,677409.375319,-598742.231805
8573,677394.638651,-598722.19144
8574,677379.939621,-598702.128666
8575,677365.285626,-598682.036336
8576,677350.684093,-598661.907329
8577,677336.142494,-598641.734561
8578,677321.668355,-598621.510981
8579,677307.269291,-598601.229565
8580,677292.952999,-598580.883326
8581,677278.725343,-598560.466771
8582,677264.563499,-598539.996116
8583,677250.422507,-598519.504453
8584,677236.256906,-598499.025442
8585,677222.021242,-598478.59282
8586,677207.669994,-598458.240334
8587,677193.157507,-598438.001688
8588,677178.437918,-598417.910475
8589,677163.46509,-598398.000124
8590,677148.192543,-598378.303825
8591,677132.597212,-598358.836622
8592,677116.731363,-598339.556647
8593,677100.662246,-598320.410732
8594,677084.457251,-598301.345722
8595,677068.183996,-598282.308559
8596,677051.911125,-598263.247202
8597,677035.70887,-598244.111282
8598,677019.64805,-598224.850901
8599,677003.796869,-598205.418499
8600,676988.177587,-598185.800499
8601,676972.775368,-598166.010419
8602,676957.574143,-598146.062421
8603,676942.557663,-598125.970553
8604,676927.70952,-598105.748757
8605,676913.013161,-598085.410888
8606,676898.4519,-598064.970713
8607,676884.008945,-598044.441935
8608,676869.667401,-598023.838192
8609,676855.410297,-598003.173076
8610,676841.220599,-597982.460141
8611,676827.081225,-597961.71291
8612,676812.975068,-597940.944889
8613,676798.88501,-597920.169573
8614,676784.793943,-597899.400459
8615,676770.684776,-597878.651056
8616,676756.540398,-597857.934945
8617,676742.34373,-597837.265753
8618,676728.078506,-597816.656614
8619,676713.739251,-597796.112863
8620,676699.328729,-597775.633857
8621,676684.849931,-597755.218814
8622,676670.305862,-597734.866968
8623,676655.699526,-597714.577561
8624,676641.033928,-597694.349852
8625,676626.312065,-597674.183105
8626,676611.536918,-597654.076594
8627,676596.711451,-597634.029598
8628,676581.838641,-597614.04142
8629,676566.921629,-597594.111368
8630,676551.962797,-597574.237374
8631,676536.963837,-597554.416508
8632,676521.926283,-597534.645736
8633,676506.851657,-597514.922005
8634,676491.741459,-597495.24224
8635,676476.597178,-597475.603335
8636,676461.420368,-597456.002094
8637,676446.213791,-597436.434342
8638,676430.981154,-597416.895131
8639,676415.726157,-597397.379466
8640,676400.452467,-597377.882329
8641,676385.163716,-597358.398681
8642,676369.863504,-597338.923468
8643,676354.555392,-597319.451623
8644,676339.242907,-597299.978073
8645,676323.929537,-597280.497733
8646,676308.618738,-597261.005521
8647,676293.313928,-597241.496347
8648,676278.018492,-597221.965126
8649,676262.735783,-597202.406771
8650,676247.469121,-597182.816201
8651,676232.221804,-597163.188333
8652,676216.997571,-597143.517743
8653,676201.802948,-597123.796966
8654,676186.645517,-597104.017818
8655,676171.532921,-597084.172154
8656,676156.472875,-597064.251875
8657,676141.473182,-597044.248927
8658,676126.541751,-597024.15531
8659,676111.686615,-597003.963077
8660,676096.915948,-596983.664338
8661,676082.23809,-596963.251255
8662,676067.661848,-596942.715651
8663,676053.198173,-596922.050995
8664,676038.860351,-596901.254774
8665,676024.661565,-596880.325583
8666,676010.615028,-596859.262244
8667,675996.734012,-596838.063764
8668,675983.031839,-596816.729351
8669,675969.488381,-596795.279354
8670,675956.099129,-596773.723476
8671,675942.924427,-596752.031671
8672,675929.977075,-596730.204271
8673,675917.269879,-596708.24186
8674,675904.815654,-596686.145278
8675,675892.626859,-596663.915832
8676,675880.710762,-596641.55794
8677,675869.070717,-596619.078137
8678,675857.709843,-596596.48288
8679,675846.631125,-596573.778467
8680,675835.837411,-596550.97099
8681,675825.331424,-596528.06631
8682,675815.115758,-596505.070012
8683,675805.192885,-596481.987377
8684,675795.565152,-596458.823343
8685,675786.076554,-596435.650166
8686,675777.208536,-596412.267007
8687,675768.644612,-596388.818809
8688,675760.343334,-596365.325604
8689,675752.260499,-596341.805103
8690,675744.483912,-596318.225263
8691,675737.010887,-596294.589092
8692,675729.838429,-596270.898763
8693,675722.96336,-596247.155511
8694,675716.38233,-596223.359582
8695,675710.091825,-596199.510179
8696,675704.083166,-596175.606639
8697,675698.53126,-596151.605131
8698,675693.270324,-596127.544793
8699,675688.310608,-596103.418248
8700,675683.662365,-596079.21792
8701,675679.335787,-596054.936041
8702,675675.177135,-596030.586048
8703,675671.319916,-596006.140162
8704,675667.807143,-595981.594346
8705,675664.59582,-595956.954985
8706,675662.018372,-595932.204936
8707,675659.831413,-595907.372665
8708,675658.049036,-595882.46398
8709,675656.685538,-595857.48578
8710,675655.755363,-595832.446048
8711,675655.247622,-595807.352864
8712,675654.969926,-595782.203202
8713,675655.254472,-595757.019306
8714,675656.175009,-595731.823636
8715,675657.598013,-595706.620874
8716,675659.537866,-595681.42515
8717,675662.008748,-595656.251639
8718,675665.024584,-595631.116555
8719,675668.598982,-595606.037145
8720,675672.745179,-595581.031685
8721,675677.720147,-595556.174243
8722,675683.005756,-595531.370053
8723,675688.882316,-595506.694512
8724,675695.344544,-595482.164237
8725,675702.386639,-595457.795542
8726,675710.002531,-595433.604492
8727,675718.185899,-595409.606907
8728,675726.93018,-595385.818357
8729,675737.18342,-595362.623111
8730,675747.211765,-595339.393933
8731,675757.542326,-595316.325321
8732,675768.371643,-595293.508372
8733,675779.683611,-595270.950957
8734,675791.462502,-595248.660027
8735,675803.69302,-595226.641631
8736,675816.360353,-595204.900929
8737,675829.450219,-595183.442206
8738,675842.948915,-595162.268886
8739,675857.647343,-595141.892302
8740,675872.033409,-595121.391678
8741,675886.703579,-595101.128507
8742,675901.593102,-595081.056224
8743,675916.835617,-595061.269164
8744,675932.423087,-595041.766735
8745,675948.347688,-595022.548046
8746,675964.60245,-595003.611092
8747,675981.182719,-594984.953461
8748,675998.085895,-594966.574265
8749,676015.309141,-594948.473246
8750,676033.206981,-594931.012787
8751,676051.203333,-594913.634114
8752,676069.373349,-594896.399554
8753,676087.802555,-594879.396102
8754,676106.53649,-594862.679071
8755,676125.569689,-594846.25078
8756,676144.896521,-594830.114059
8757,676164.511189,-594814.272238
8758,676184.484242,-594798.833243
8759,676204.784945,-594783.777984
8760,676225.345102,-594769.029178
8761,676246.157386,-594754.589994
8762,676267.214304,-594740.463924
8763,676288.508555,-594726.655363
8764,676309.983961,-594713.087388
8765,676331.62152,-594699.736793
8766,676353.481373,-594686.720003
8767,676375.552906,-594674.038892
8768,676397.82535,-594661.695163
8769,676420.201625,-594649.518111
8770,676442.908411,-594637.982628
8771,676465.778434,-594626.788254
8772,676488.800975,-594615.936678
8773,676511.965231,-594605.429543
8774,676535.260322,-594595.268446
8775,676558.675289,-594585.454939
8776,676582.199106,-594575.990528
8777,676605.820675,-594566.876674
8778,676629.528833,-594558.114792
8779,676653.312354,-594549.706257
8780,676677.159756,-594541.651796
8781,676701.018098,-594533.813484
8782,676724.919644,-594526.285016
8783,676748.873931,-594519.093741
8784,676772.861755,-594512.168369
8785,676796.959382,-594505.789226
8786,676821.102042,-594499.728209
8787,676845.289139,-594493.979899
8788,676869.52066,-594488.541014
8789,676893.796656,-594483.40862
8790,676918.117153,-594478.579778
8791,676942.482154,-594474.05154
8792,676966.891644,-594469.82095
8793,676991.345588,-594465.885046
8794,677015.843937,-594462.240865
8795,677040.38663,-594458.885439
8796,677064.973592,-594455.815803
8797,677089.587634,-594452.887052
8798,677114.246571,-594450.218498
8799,677138.977498,-594448.074306
8800,677163.740068,-594446.08742
8801,677188.547042,-594444.372077
8802,677213.398221,-594442.924434
8803,677238.293431,-594441.740554
8804,677263.23255,-594440.816537
8805,677288.215737,-594440.148945
8806,677313.24121,-594439.734781
8807,677338.304227,-594439.570523
8808,677363.399631,-594439.652078
8809,677388.522376,-594439.975238
8810,677413.667551,-594440.534462
8811,677438.830441,-594441.322805
8812,677464.006558,-594442.333222
8813,677489.191645,-594443.558635
8814,677514.38167,-594444.991948
8815,677539.572833,-594446.62605
8816,677564.763893,-594448.411078
8817,677589.953191,-594450.330989
8818,677615.134991,-594452.433935
8819,677640.312507,-594454.636174
8820,677665.465577,-594457.147823
8821,677690.601962,-594459.819779
8822,677715.719329,-594462.645982
8823,677740.814899,-594465.626036
8824,677765.885658,-594468.761522
8825,677790.928531,-594472.054087
8826,677815.940378,-594475.505447
8827,677840.917994,-594479.117388
8828,677865.858171,-594482.89176
8829,677890.75834,-594486.830574
8830,677915.616541,-594490.936008
8831,677940.430863,-594495.210325
8832,677965.199443,-594499.655859
8833,677989.920459,-594504.275016
8834,678014.591918,-594509.071296
8835,678039.293565,-594513.690637
8836,678063.821598,-594519.027953
8837,678088.284177,-594524.578384
8838,678112.676341,-594530.353569
8839,678136.992788,-594536.365051
8840,678161.227864,-594542.624254
8841,678185.375559,-594549.142465
8842,678209.429499,-594555.930818
8843,678233.423178,-594562.87369
8844,678257.315526,-594570.098747
8845,678281.101086,-594577.611921
8846,678304.774569,-594585.418078
8847,678328.330558,-594593.521982
8848,678351.763501,-594601.928295
8849,678374.99683,-594610.820876
8850,678398.110219,-594619.976957
8851,678421.081361,-594629.443899
8852,678443.904131,-594639.226165
8853,678466.572244,-594649.328117
8854,678489.07925,-594659.754013
8855,678511.418531,-594670.508007
8856,678533.667933,-594681.424921
8857,678555.759672,-594692.642605
8858,678577.675952,-594704.1886
8859,678599.414687,-594716.058667
8860,678620.974068,-594728.248709
8861,678642.352563,-594740.75478
8862,678663.548922,-594753.573098
8863,678684.562181,-594766.70005
8864,678705.235523,-594780.374263
8865,678725.812698,-594794.203368
8866,678746.216755,-594808.309184
8867,678766.539501,-594822.561356
8868,678786.678238,-594837.112078
8869,678806.632666,-594851.959239
8870,678826.401009,-594867.099846
8871,678845.980631,-594882.529922
8872,678865.369425,-594898.245549
8873,678884.565191,-594914.242723
8874,678903.565582,-594930.517333
8875,678922.368119,-594947.06516
8876,678940.970194,-594963.881878
8877,678959.200423,-594981.14162
8878,678977.280534,-594998.594465
8879,678995.26488,-595016.183071
8880,679013.034973,-595034.024726
8881,679030.589709,-595052.112461
8882,679047.928012,-595070.439302
8883,679065.048829,-595088.998277
8884,679081.951126,-595107.782413
8885,679098.633885,-595126.784748
8886,679115.096094,-595145.998329
8887,679131.33675,-595165.416215
8888,679147.093216,-595185.243706
8889,679162.751013,-595205.153122
8890,679178.183232,-595225.242217
8891,679193.389306,-595245.503919
8892,679208.368668,-595265.931183
8893,679223.120744,-595286.51699
8894,679237.704985,-595307.211737
8895,679252.107853,-595328.020207
