,x,y
6662,659971.489611,-609787.627624
6663,659993.476235,-609799.876108
6664,660015.389686,-609812.263679
6665,660037.221003,-609824.801427
6666,660058.848975,-609837.684896
6667,660080.393743,-609850.70407
6668,660101.823205,-609863.906426
6669,660123.127276,-609877.301628
6670,660144.351254,-609890.814171
6671,660165.443823,-609904.518889
6672,660186.39463,-609918.424898
6673,660207.195733,-609932.537138
6674,660227.839,-609946.8604
6675,660248.316115,-609961.399315
6676,660268.618574,-609976.158341
6677,660288.737686,-609991.141756
6678,660308.66457,-610006.353643
6679,660328.390163,-610021.797883
6680,660347.90521,-610037.478139
6681,660367.200273,-610053.39785
6682,660386.266167,-610069.559691
6683,660405.09978,-610085.958821
6684,660423.388821,-610102.944097
6685,660441.704766,-610119.84543
6686,660459.797936,-610136.948001
6687,660477.750521,-610154.157763
6688,660495.530899,-610171.508031
6689,660513.099193,-610189.038056
6690,660530.460898,-610206.740723
6691,660547.622662,-610224.610262
6692,660564.591238,-610242.641068
6693,660581.373445,-610260.827648
6694,660597.976164,-610279.164615
6695,660614.406326,-610297.646678
6696,660630.670913,-610316.26864
6697,660646.776951,-610335.02539
6698,660662.731507,-610353.911893
6699,660678.541683,-610372.923186
6700,660694.214614,-610392.054366
6701,660709.757466,-610411.300591
6702,660725.177428,-610430.657065
6703,660740.481718,-610450.119034
6704,660755.67757,-610469.68178
6705,660770.770356,-610489.342029
6706,660785.760231,-610509.100319
6707,660800.646318,-610528.957644
6708,660815.427578,-610548.9148
6709,660830.102824,-610568.972391
6710,660844.670726,-610589.130844
6711,660859.129826,-610609.390418
6712,660873.478542,-610629.751213
6713,660887.715181,-610650.213187
6714,660901.837946,-610670.776165
6715,660915.844944,-610691.439845
6716,660929.734198,-610712.203818
6717,660943.503653,-610733.067573
6718,660957.151186,-610754.030508
6719,660970.674617,-610775.091946
6720,660984.071714,-610796.25114
6721,660997.339985,-610817.50742
6722,661010.474291,-610838.861654
6723,661023.467781,-610860.315635
6724,661036.319178,-610881.867705
6725,661049.037899,-610903.509891
6726,661061.634673,-610925.233667
6727,661074.120347,-610947.030659
6728,661086.505877,-610968.892627
6729,661098.80232,-610990.811456
6730,661111.020813,-611012.779138
6731,661123.172566,-611034.787767
6732,661135.268847,-611056.829521
6733,661147.320968,-611078.896647
6734,661159.340274,-611100.981457
6735,661171.33813,-611123.076307
6736,661183.325903,-611145.173588
6737,661195.314957,-611167.265715
6738,661207.316634,-611189.345108
6739,661219.342244,-611211.404189
6740,661231.40305,-611233.43536
6741,661243.510262,-611255.430994
6742,661255.675018,-611277.383423
6743,661267.90784,-611299.285218
6744,661280.210568,-611321.133671
6745,661292.578052,-611342.929863
6746,661305.004922,-611364.674927
6747,661317.485803,-611386.369955
6748,661330.015323,-611408.016013
6749,661342.588137,-611429.614159
6750,661355.198935,-611451.165457
6751,661367.842457,-611472.670992
6752,661380.513509,-611494.131893
6753,661393.206976,-611515.549342
6754,661405.917836,-611536.924594
6755,661418.641174,-611558.258995
6756,661431.372194,-611579.553995
6757,661444.106235,-611600.811171
6758,661456.838777,-611622.032209
6759,661469.564375,-611643.219842
6760,661482.272226,-611664.383258
6761,661494.950336,-611685.53487
6762,661507.587738,-611706.68826
6763,661520.183086,-611727.853012
6764,661532.748981,-611749.031788
6765,661545.299761,-611770.227792
6766,661557.850405,-611791.445536
6767,661570.416544,-611812.690925
6768,661583.015037,-611833.970955
6769,661595.697591,-611855.269527
6770,661608.568678,-611876.530927
6771,661621.734967,-611897.692355
6772,661635.300234,-611918.686402
6773,661649.365027,-611939.440255
6774,661664.026341,-611959.874895
6775,661679.37734,-611979.903916
6776,661695.507358,-611999.426046
6777,661712.49397,-612018.317214
6778,661730.394728,-612036.451453
6779,661750.667833,-612052.309624
6780,661770.67061,-612068.367536
6781,661791.061466,-612083.961133
6782,661811.908405,-612098.97909
6783,661833.088445,-612113.512839
6784,661854.459739,-612127.690883
6785,661875.889312,-612141.650543
6786,661897.25403,-612155.537101
6787,661919.649819,-612167.933429
6788,661940.569812,-612182.066193
6789,661961.284597,-612196.37237
6790,661981.778925,-612210.908777
6791,662002.052136,-612225.719045
6792,662022.166346,-612240.755655
6793,662042.205811,-612255.927479
6794,662062.251473,-612271.140181
6795,662082.380876,-612286.298122
6796,662102.677247,-612301.280746
6797,662122.69721,-612316.975733
6798,662143.673592,-612331.012191
6799,662165.070059,-612344.337997
6800,662186.769886,-612357.161979
6801,662208.86713,-612369.233483
6802,662231.470479,-612380.199551
6803,662254.551376,-612389.992082
6804,662278.070322,-612398.557278
6805,662301.960703,-612405.914415
6806,662326.094749,-612412.312582
6807,662350.777383,-612416.387894
6808,662375.323275,-612420.538471
6809,662399.978222,-612423.757497
6810,662424.697586,-612426.111789
6811,662449.444716,-612427.669791
6812,662474.19117,-612428.501458
6813,662498.914965,-612428.677886
6814,662523.584128,-612428.595244
6815,662548.231252,-612428.100302
6816,662572.880983,-612426.12365
6817,662597.495329,-612424.642433
6818,662622.112672,-612422.723977
6819,662646.737815,-612420.394576
6820,662671.37519,-612417.680918
6821,662696.028897,-612414.609963
6822,662720.702698,-612411.208783
6823,662745.4,-612407.504393
6824,662770.151186,-612403.69895
6825,662794.934258,-612399.625278
6826,662819.744825,-612395.282216
6827,662844.578745,-612390.679888
6828,662869.428856,-612385.820238
6829,662894.35459,-612380.996548
6830,662919.164321,-612375.430156
6831,662943.954051,-612369.610445
6832,662968.711608,-612363.540049
6833,662993.423785,-612357.22157
6834,663018.076496,-612350.657718
6835,663042.654943,-612343.851458
6836,663067.143572,-612336.805683
6837,663091.529458,-612329.521758
6838,663115.807212,-612321.999426
6839,663139.972877,-612314.23845
6840,663164.02266,-612306.238752
6841,663187.952903,-612298.000366
6842,663211.760087,-612289.523401
6843,663235.440825,-612280.807996
6844,663258.991863,-612271.85428
6845,663282.410067,-612262.662327
6846,663305.759621,-612253.390962
6847,663328.84967,-612243.594851
6848,663351.795097,-612233.560613
6849,663374.590147,-612223.2815
6850,663397.228804,-612212.750605
6851,663419.704881,-612201.961081
6852,663442.01202,-612190.906186
6853,663464.146919,-612179.585466
6854,663486.197274,-612168.167444
6855,663508.068243,-612156.470803
6856,663529.752643,-612144.487991
6857,663551.243089,-612132.211671
6858,663572.531998,-612119.63474
6859,663593.611593,-612106.750341
6860,663614.473897,-612093.551872
6861,663635.110737,-612080.03299
6862,663655.513731,-612066.18761
6863,663675.67429,-612052.009905
6864,663695.583598,-612037.494294
6865,663715.198254,-612022.58989
6866,663734.648684,-612007.47536
6867,663753.820696,-611992.002793
6868,663772.705746,-611976.169237
6869,663791.303877,-611959.982129
6870,663809.617773,-611943.450946
6871,663827.650782,-611926.584621
6872,663845.406943,-611909.391529
6873,663862.891554,-611891.880052
6874,663880.117374,-611874.06484
6875,663897.102331,-611855.964739
6876,663913.864668,-611837.598714
6877,663930.422617,-611818.985725
6878,663946.794215,-611800.144886
6879,663962.997309,-611781.095455
6880,663979.049575,-611761.85683
6881,663994.968521,-611742.448539
6882,664010.771507,-611722.890236
6883,664026.475753,-611703.201688
6884,664042.098353,-611683.402768
6885,664057.656285,-611663.513449
6886,664073.166428,-611643.553798
6887,664088.646012,-611623.54431
6888,664104.112954,-611603.506155
6889,664119.585176,-611583.460629
6890,664135.080526,-611563.429096
6891,664150.616771,-611543.432991
6892,664166.211597,-611523.493825
6893,664181.882605,-611503.633182
6894,664197.647305,-611483.872727
6895,664213.523112,-611464.234206
6896,664229.527346,-611444.739448
6897,664245.677221,-611425.410369
6898,664261.989846,-611406.268973
6899,664278.482217,-611387.337357
6900,664295.171215,-611368.637708
6901,664312.0736,-611350.192311
6902,664329.206006,-611332.023547
6903,664346.584936,-611314.153897
6904,664364.22676,-611296.605942
6905,664382.147474,-611279.402122
6906,664400.355209,-611262.556569
6907,664418.847972,-611246.07359
6908,664437.623444,-611229.955856
6909,664456.815597,-611214.365171
6910,664476.240331,-611199.082387
6911,664495.917572,-611184.125439
6912,664515.827735,-611169.465297
6913,664535.950399,-611155.071275
6914,664556.148336,-611140.748366
6915,664576.536427,-611126.648309
6916,664597.095274,-611112.742759
6917,664617.805804,-611099.00315
6918,664638.649255,-611085.400701
6919,664659.607167,-611071.906413
6920,664680.661377,-611058.491075
6921,664701.794008,-611045.125267
6922,664722.987467,-611031.779362
6923,664744.224947,-611018.424313
6924,664765.497658,-611005.043546
6925,664786.799345,-610991.63263
6926,664808.116124,-610978.19149
6927,664829.433236,-610964.720329
6928,664850.736193,-610951.21907
6929,664872.011048,-610937.687308
6930,664893.24613,-610924.12574
6931,664914.446084,-610910.556605
6932,664935.627409,-610897.017424
6933,664956.808051,-610883.545597
6934,664978.007114,-610870.178078
6935,664999.244819,-610856.951393
6936,665020.542445,-610843.901647
6937,665041.922285,-610831.06455
6938,665063.407595,-610818.475425
6939,665085.022547,-610806.169226
6940,665106.792184,-610794.180559
6941,665129.012191,-610783.126706
6942,665151.264908,-610772.12971
6943,665173.723791,-610761.528326
6944,665196.396817,-610751.337473
6945,665219.287884,-610741.573849
6946,665242.397969,-610732.255368
6947,665265.725371,-610723.401018
6948,665289.265879,-610715.030482
6949,665313.009757,-610707.152357
6950,665336.932605,-610699.724274
6951,665360.963309,-610692.504301
6952,665385.159033,-610685.74438
6953,665409.503985,-610679.435712
6954,665433.982541,-610673.569478
6955,665458.579267,-610668.136803
6956,665483.278935,-610663.128712
6957,665508.066552,-610658.536079
6958,665532.927385,-610654.349578
6959,665557.846989,-610650.559622
6960,665582.811236,-610647.156307
6961,665607.806353,-610644.129356
6962,665632.818953,-610641.468063
6963,665657.836074,-610639.161248
6964,665682.845213,-610637.197207
6965,665707.834009,-610635.562921
6966,665732.793959,-610634.242795
6967,665757.724598,-610633.220263
6968,665782.627788,-610632.480064
6969,665807.506393,-610632.007178
6970,665832.364286,-610631.78678
6971,665857.206419,-610631.80431
6972,665882.038904,-610632.045546
6973,665906.867669,-610632.479484
6974,665931.694725,-610633.015575
6975,665956.521276,-610633.550462
6976,665981.348049,-610633.980974
6977,666006.17456,-610634.204115
6978,666030.998378,-610634.117065
6979,666055.814394,-610633.617197
6980,666080.614084,-610632.602085
6981,666105.384773,-610630.969514
6982,666130.108903,-610628.617473
6983,666154.763326,-610625.444421
6984,666179.326286,-610621.39833
6985,666203.789446,-610616.534191
6986,666228.147765,-610610.92143
6987,666252.399578,-610604.635616
6988,666276.119322,-610595.743989
6989,666300.049023,-610588.015585
6990,666323.876579,-610579.92663
6991,666347.614602,-610571.559095
6992,666371.279226,-610562.988797
6993,666394.876638,-610554.241799
6994,666418.406703,-610545.318821
6995,666441.868981,-610536.220156
6996,666465.262791,-610526.945876
6997,666488.587219,-610517.495856
6998,666511.84113,-610507.869774
6999,666534.628339,-610497.033993
7000,666557.696442,-610486.994212
7001,666580.685527,-610476.772203
7002,666603.593501,-610466.367192
7003,666626.41809,-610455.778222
7004,666649.176599,-610445.046679
7005,666671.868063,-610434.170148
7006,666694.473122,-610423.109566
7007,666716.989446,-610411.863966
7008,666739.413814,-610400.430718
7009,666761.738941,-610388.800049
7010,666783.955686,-610376.960042
7011,666806.054156,-610364.898869
7012,666828.023731,-610352.604855
7013,666849.853079,-610340.066533
7014,666871.530176,-610327.272694
7015,666893.04233,-610314.212443
7016,666914.312308,-610300.783358
7017,666935.353866,-610287.022558
7018,666956.181888,-610272.964577
7019,666976.781391,-610258.600928
7020,666997.136845,-610243.923649
7021,667017.327141,-610229.041888
7022,667037.320724,-610213.92007
7023,667057.032336,-610198.464832
7024,667076.443979,-610182.669398
7025,667095.537092,-610166.527716
7026,667114.292605,-610150.034913
7027,667132.692858,-610133.186364
7028,667150.726696,-610115.982672
7029,667168.342757,-610098.386717
7030,667185.477422,-610080.355722
7031,667202.240063,-610062.007309
7032,667218.631317,-610043.352111
7033,667234.679482,-610024.423378
7034,667250.526528,-610005.342861
7035,667266.007032,-609985.977159
7036,667281.122428,-609966.33612
7037,667295.874387,-609946.42935
7038,667310.264817,-609926.266222
7039,667324.295852,-609905.855871
7040,667337.969844,-609885.207196
7041,667351.289358,-609864.328861
7042,667364.257161,-609843.229297
7043,667376.87622,-609821.9167
7044,667389.149691,-609800.399031
7045,667400.834742,-609778.545347
7046,667412.303209,-609756.577681
7047,667423.436762,-609734.432025
7048,667434.355215,-609712.174105
7049,667445.028072,-609689.787481
7050,667455.377364,-609667.235673
7051,667465.406735,-609644.524834
7052,667475.119954,-609621.660918
7053,667484.520911,-609598.64968
7054,667493.61361,-609575.496673
7055,667502.402161,-609552.207252
7056,667510.890778,-609528.786567
7057,667519.083769,-609505.239567
7058,667526.98553,-609481.570998
7059,667534.60054,-609457.785399
7060,667541.933348,-609433.887104
7061,667548.988571,-609409.880239
7062,667555.770882,-609385.768722
7063,667562.285046,-609361.556091
7064,667568.536056,-609337.244979
7065,667574.529332,-609312.838114
7066,667580.277195,-609288.341414
7067,667585.797732,-609263.762938
7068,667591.10906,-609239.111116
7069,667596.22926,-609214.394607
7070,667601.180901,-609189.623121
7071,667605.993469,-609164.807688
7072,667610.697086,-609139.959257
7073,667615.321941,-609115.088599
7074,667619.89829,-609090.20634
7075,667624.45646,-609065.322994
7076,667629.026842,-609040.44899
7077,667633.639885,-609015.594704
7078,667638.326089,-608990.770491
7079,667643.115993,-608965.986718
7080,667648.040165,-608941.25379
7081,667653.129182,-608916.582186
7082,667658.41362,-608891.982493
7083,667663.92403,-608867.465435
7084,667669.690924,-608843.041905
7085,667675.744752,-608818.723001
7086,667682.115879,-608794.520055
7087,667688.83376,-608770.444455
7088,667695.914497,-608746.505643
7089,667703.363512,-608722.711058
7090,667711.187047,-608699.064597
7091,667719.392292,-608675.56799
7092,667727.98422,-608652.222784
7093,667736.954912,-608629.0262
7094,667746.237931,-608605.951171
7095,667756.134175,-608583.124645
7096,667766.362619,-608560.433818
7097,667776.911932,-608537.872765
7098,667787.770911,-608515.435342
7099,667798.928482,-608493.115203
7100,667810.373696,-608470.905817
7101,667822.095725,-608448.800489
7102,667834.083854,-608426.792369
7103,667846.327473,-608404.874471
7104,667858.816062,-608383.039682
7105,667871.53918,-608361.28077
7106,667884.487254,-608339.590874
7107,667897.667162,-608317.972041
7108,667911.033679,-608296.399484
7109,667924.605854,-608274.910326
7110,667938.426086,-608253.564489
7111,667952.510807,-608232.406361
7112,667967.939989,-608212.214443
7113,667982.783459,-608191.720604
7114,667997.94707,-608171.562212
7115,668013.448325,-608151.783443
7116,668029.305433,-608132.427992
7117,668045.537409,-608113.539038
7118,668062.164162,-608095.1592
7119,668079.206596,-608077.330506
7120,668096.563204,-608059.964859
